time,latitude,longitude,altitude,co2
1609455258,45.651464,25.615426,100,485
1609455317,45.651464,25.615426,100,486
1609455377,45.651464,25.615426,100,486
1609455437,45.651464,25.615426,100,485
1609455497,45.651464,25.615426,100,482
1609455557,45.651464,25.615426,100,481
1609455617,45.651464,25.615426,100,481
1609455677,45.651464,25.615426,100,490
1609455737,45.651464,25.615426,100,486
1609455797,45.651464,25.615426,100,488
1609455857,45.651464,25.615426,100,489
1609455917,45.651464,25.615426,100,490
1609455977,45.651464,25.615426,100,487
1609456037,45.651464,25.615426,100,484
1609456097,45.651464,25.615426,100,486
1609456157,45.651464,25.615426,100,482
1609456217,45.651464,25.615426,100,483
1609456277,45.651464,25.615426,100,483
1609456337,45.651464,25.615426,100,483
1609456397,45.651464,25.615426,100,483
1609456457,45.651464,25.615426,100,484
1609456517,45.651464,25.615426,100,487
1609456577,45.651464,25.615426,100,487
1609456637,45.651464,25.615426,100,489
1609456697,45.651464,25.615426,100,489
1609456757,45.651464,25.615426,100,488
1609456817,45.651464,25.615426,100,490
1609456877,45.651464,25.615426,100,493
1609456937,45.651464,25.615426,100,496
1609456997,45.651464,25.615426,100,494
1609457057,45.651464,25.615426,100,493
1609457117,45.651464,25.615426,100,494
1609457177,45.651464,25.615426,100,495
1609457237,45.651464,25.615426,100,494
1609457298,45.651464,25.615426,100,493
1609457357,45.651464,25.615426,100,495
1609457417,45.651464,25.615426,100,495
1609457477,45.651464,25.615426,100,495
1609457537,45.651464,25.615426,100,491
1609457597,45.651464,25.615426,100,489
1609457657,45.651464,25.615426,100,488
1609457717,45.651464,25.615426,100,490
1609457777,45.651464,25.615426,100,494
1609457837,45.651464,25.615426,100,496
1609457898,45.651464,25.615426,100,491
1609457957,45.651464,25.615426,100,489
1609458017,45.651464,25.615426,100,491
1609458077,45.651464,25.615426,100,492
1609458137,45.651464,25.615426,100,491
1609458197,45.651464,25.615426,100,490
1609458257,45.651464,25.615426,100,489
1609458317,45.651464,25.615426,100,494
1609458377,45.651464,25.615426,100,494
1609458437,45.651464,25.615426,100,490
1609458497,45.651464,25.615426,100,489
1609458557,45.651464,25.615426,100,488
1609458617,45.651464,25.615426,100,493
1609458677,45.651464,25.615426,100,490
1609458737,45.651464,25.615426,100,488
1609458797,45.651464,25.615426,100,483
1609458857,45.651464,25.615426,100,479
1609458917,45.651464,25.615426,100,487
1609458977,45.651464,25.615426,100,489
1609459037,45.651464,25.615426,100,488
1609459098,45.651464,25.615426,100,487
1609459157,45.651464,25.615426,100,486
1609459217,45.651464,25.615426,100,486
1609459277,45.651464,25.615426,100,483
1609459337,45.651464,25.615426,100,486
1609459397,45.651464,25.615426,100,489
1609459457,45.651464,25.615426,100,488
1609459517,45.651464,25.615426,100,487
1609459577,45.651464,25.615426,100,487
1609459637,45.651464,25.615426,100,487
1609459697,45.651464,25.615426,100,487
1609459757,45.651464,25.615426,100,487
1609459817,45.651464,25.615426,100,484
1609459877,45.651464,25.615426,100,485
1609459937,45.651464,25.615426,100,484
1609459997,45.651464,25.615426,100,485
1609460057,45.651464,25.615426,100,484
1609460117,45.651464,25.615426,100,483
1609460177,45.651464,25.615426,100,484
1609460237,45.651464,25.615426,100,486
1609460297,45.651464,25.615426,100,482
1609460357,45.651464,25.615426,100,478
1609460417,45.651464,25.615426,100,478
1609460477,45.651464,25.615426,100,482
1609460537,45.651464,25.615426,100,486
1609460597,45.651464,25.615426,100,487
1609460657,45.651464,25.615426,100,487
1609460717,45.651464,25.615426,100,487
1609460777,45.651464,25.615426,100,487
1609460837,45.651464,25.615426,100,487
1609460897,45.651464,25.615426,100,485
1609460957,45.651464,25.615426,100,485
1609461017,45.651464,25.615426,100,491
1609461077,45.651464,25.615426,100,495
1609461137,45.651464,25.615426,100,492
1609461197,45.651464,25.615426,100,485
1609461257,45.651464,25.615426,100,485
1609461317,45.651464,25.615426,100,491
1609461377,45.651464,25.615426,100,490
1609461437,45.651464,25.615426,100,487
1609461497,45.651464,25.615426,100,492
1609461557,45.651464,25.615426,100,490
1609461617,45.651464,25.615426,100,491
1609461677,45.651464,25.615426,100,493
1609461737,45.651464,25.615426,100,495
1609461797,45.651464,25.615426,100,488
1609461857,45.651464,25.615426,100,487
1609461917,45.651464,25.615426,100,490
1609461977,45.651464,25.615426,100,491
1609462037,45.651464,25.615426,100,491
1609462097,45.651464,25.615426,100,491
1609462157,45.651464,25.615426,100,493
1609462217,45.651464,25.615426,100,491
1609462277,45.651464,25.615426,100,486
1609462337,45.651464,25.615426,100,485
1609462397,45.651464,25.615426,100,486
1609462457,45.651464,25.615426,100,491
1609462517,45.651464,25.615426,100,489
1609462577,45.651464,25.615426,100,490
1609462637,45.651464,25.615426,100,487
1609462697,45.651464,25.615426,100,487
1609462757,45.651464,25.615426,100,489
1609462817,45.651464,25.615426,100,492
1609462877,45.651464,25.615426,100,493
1609462937,45.651464,25.615426,100,493
1609462997,45.651464,25.615426,100,493
1609463057,45.651464,25.615426,100,494
1609463117,45.651464,25.615426,100,495
1609463177,45.651464,25.615426,100,496
1609463237,45.651464,25.615426,100,496
1609463297,45.651464,25.615426,100,495
1609463357,45.651464,25.615426,100,494
1609463417,45.651464,25.615426,100,494
1609463477,45.651464,25.615426,100,497
1609463537,45.651464,25.615426,100,495
1609463597,45.651464,25.615426,100,493
1609463657,45.651464,25.615426,100,497
1609463717,45.651464,25.615426,100,492
1609463777,45.651464,25.615426,100,490
1609463837,45.651464,25.615426,100,493
1609463897,45.651464,25.615426,100,492
1609463957,45.651464,25.615426,100,494
1609464017,45.651464,25.615426,100,493
1609464077,45.651464,25.615426,100,489
1609464137,45.651464,25.615426,100,488
1609464197,45.651464,25.615426,100,489
1609464257,45.651464,25.615426,100,490
1609464317,45.651464,25.615426,100,490
1609464377,45.651464,25.615426,100,489
1609464437,45.651464,25.615426,100,490
1609464497,45.651464,25.615426,100,489
1609464557,45.651464,25.615426,100,491
1609464617,45.651464,25.615426,100,494
1609464677,45.651464,25.615426,100,492
1609464737,45.651464,25.615426,100,491
1609464797,45.651464,25.615426,100,496
1609464857,45.651464,25.615426,100,501
1609464917,45.651464,25.615426,100,501
1609464977,45.651464,25.615426,100,502
1609465037,45.651464,25.615426,100,507
1609465097,45.651464,25.615426,100,508
1609465157,45.651464,25.615426,100,509
1609465217,45.651464,25.615426,100,509
1609465277,45.651464,25.615426,100,505
1609465337,45.651464,25.615426,100,500
1609465397,45.651464,25.615426,100,498
1609465457,45.651464,25.615426,100,497
1609465517,45.651464,25.615426,100,503
1609465577,45.651464,25.615426,100,506
1609465637,45.651464,25.615426,100,507
1609465697,45.651464,25.615426,100,509
1609465757,45.651464,25.615426,100,507
1609465817,45.651464,25.615426,100,504
1609465877,45.651464,25.615426,100,505
1609465937,45.651464,25.615426,100,507
1609465997,45.651464,25.615426,100,509
1609466057,45.651464,25.615426,100,507
1609466117,45.651464,25.615426,100,504
1609466177,45.651464,25.615426,100,505
1609466237,45.651464,25.615426,100,503
1609466297,45.651464,25.615426,100,498
1609466357,45.651464,25.615426,100,500
1609466417,45.651464,25.615426,100,502
1609466477,45.651464,25.615426,100,503
1609466537,45.651464,25.615426,100,505
1609466597,45.651464,25.615426,100,506
1609466657,45.651464,25.615426,100,511
1609466717,45.651464,25.615426,100,512
1609466777,45.651464,25.615426,100,508
1609466837,45.651464,25.615426,100,508
1609466897,45.651464,25.615426,100,508
1609466957,45.651464,25.615426,100,510
1609467017,45.651464,25.615426,100,509
1609467077,45.651464,25.615426,100,506
1609467137,45.651464,25.615426,100,509
1609467197,45.651464,25.615426,100,509
1609467257,45.651464,25.615426,100,509
1609467317,45.651464,25.615426,100,509
1609467377,45.651464,25.615426,100,509
1609467437,45.651464,25.615426,100,512
1609467497,45.651464,25.615426,100,517
1609467557,45.651464,25.615426,100,515
1609467617,45.651464,25.615426,100,512
1609467677,45.651464,25.615426,100,507
1609467737,45.651464,25.615426,100,509
1609467797,45.651464,25.615426,100,513
1609467857,45.651464,25.615426,100,514
1609467917,45.651464,25.615426,100,514
1609467977,45.651464,25.615426,100,513
1609468037,45.651464,25.615426,100,517
1609468097,45.651464,25.615426,100,518
1609468157,45.651464,25.615426,100,519
1609468217,45.651464,25.615426,100,516
1609468277,45.651464,25.615426,100,519
1609468337,45.651464,25.615426,100,518
1609468397,45.651464,25.615426,100,512
1609468457,45.651464,25.615426,100,513
1609468517,45.651464,25.615426,100,516
1609468577,45.651464,25.615426,100,519
1609468637,45.651464,25.615426,100,515
1609468697,45.651464,25.615426,100,513
1609468757,45.651464,25.615426,100,512
1609468817,45.651464,25.615426,100,509
1609468877,45.651464,25.615426,100,503
1609468937,45.651464,25.615426,100,502
1609468997,45.651464,25.615426,100,501
1609469057,45.651464,25.615426,100,503
1609469117,45.651464,25.615426,100,504
1609469177,45.651464,25.615426,100,500
1609469237,45.651464,25.615426,100,498
1609469297,45.651464,25.615426,100,502
1609469357,45.651464,25.615426,100,502
1609469417,45.651464,25.615426,100,501
1609469477,45.651464,25.615426,100,506
1609469537,45.651464,25.615426,100,508
1609469597,45.651464,25.615426,100,508
1609469657,45.651464,25.615426,100,505
1609469717,45.651464,25.615426,100,505
1609469777,45.651464,25.615426,100,504
1609469837,45.651464,25.615426,100,507
1609469897,45.651464,25.615426,100,504
1609469957,45.651464,25.615426,100,507
1609470017,45.651464,25.615426,100,512
1609470077,45.651464,25.615426,100,513
1609470137,45.651464,25.615426,100,516
1609470197,45.651464,25.615426,100,512
1609470257,45.651464,25.615426,100,513
1609470317,45.651464,25.615426,100,513
1609470377,45.651464,25.615426,100,511
1609470437,45.651464,25.615426,100,510
1609470497,45.651464,25.615426,100,511
1609470557,45.651464,25.615426,100,512
1609470617,45.651464,25.615426,100,514
1609470677,45.651464,25.615426,100,513
1609470737,45.651464,25.615426,100,509
1609470797,45.651464,25.615426,100,509
1609470857,45.651464,25.615426,100,508
1609470917,45.651464,25.615426,100,505
1609470977,45.651464,25.615426,100,505
1609471037,45.651464,25.615426,100,505
1609471097,45.651464,25.615426,100,508
1609471157,45.651464,25.615426,100,511
1609471217,45.651464,25.615426,100,508
1609471277,45.651464,25.615426,100,506
1609471337,45.651464,25.615426,100,505
1609471397,45.651464,25.615426,100,507
1609471457,45.651464,25.615426,100,510
1609471517,45.651464,25.615426,100,511
1609471584,45.651464,25.615426,100,510
1609471636,45.651464,25.615426,100,513
1609471697,45.651464,25.615426,100,512
1609471757,45.651464,25.615426,100,516
1609471817,45.651464,25.615426,100,517
1609471877,45.651464,25.615426,100,512
1609471936,45.651464,25.615426,100,510
1609471996,45.651464,25.615426,100,512
1609472057,45.651464,25.615426,100,514
1609472116,45.651464,25.615426,100,514
1609472176,45.651464,25.615426,100,511
1609472237,45.651464,25.615426,100,508
1609472297,45.651464,25.615426,100,507
1609472356,45.651464,25.615426,100,503
1609472417,45.651464,25.615426,100,502
1609472476,45.651464,25.615426,100,502
1609472537,45.651464,25.615426,100,498
1609472597,45.651464,25.615426,100,498
1609472657,45.651464,25.615426,100,495
1609472716,45.651464,25.615426,100,494
1609472777,45.651464,25.615426,100,497
1609472837,45.651464,25.615426,100,498
1609472896,45.651464,25.615426,100,498
1609472956,45.651464,25.615426,100,496
1609473016,45.651464,25.615426,100,497
1609473076,45.651464,25.615426,100,504
1609473136,45.651464,25.615426,100,500
1609473196,45.651464,25.615426,100,495
1609473256,45.651464,25.615426,100,493
1609473316,45.651464,25.615426,100,494
1609473376,45.651464,25.615426,100,495
1609473436,45.651464,25.615426,100,495
1609473496,45.651464,25.615426,100,494
1609473556,45.651464,25.615426,100,496
1609473616,45.651464,25.615426,100,490
1609473676,45.651464,25.615426,100,490
1609473736,45.651464,25.615426,100,491
1609473796,45.651464,25.615426,100,491
1609473856,45.651464,25.615426,100,491
1609473916,45.651464,25.615426,100,485
1609473976,45.651464,25.615426,100,489
1609474036,45.651464,25.615426,100,494
1609474096,45.651464,25.615426,100,497
1609474156,45.651464,25.615426,100,497
1609474216,45.651464,25.615426,100,494
1609474276,45.651464,25.615426,100,491
1609474336,45.651464,25.615426,100,492
1609474396,45.651464,25.615426,100,491
1609474456,45.651464,25.615426,100,493
1609474516,45.651464,25.615426,100,491
1609474576,45.651464,25.615426,100,490
1609474636,45.651464,25.615426,100,492
1609474696,45.651464,25.615426,100,492
1609474756,45.651464,25.615426,100,492
1609474816,45.651464,25.615426,100,489
1609474876,45.651464,25.615426,100,490
1609474936,45.651464,25.615426,100,491
1609474996,45.651464,25.615426,100,489
1609475056,45.651464,25.615426,100,489
1609475116,45.651464,25.615426,100,490
1609475176,45.651464,25.615426,100,490
1609475236,45.651464,25.615426,100,490
1609475296,45.651464,25.615426,100,490
1609475356,45.651464,25.615426,100,495
1609475416,45.651464,25.615426,100,496
1609475476,45.651464,25.615426,100,493
1609475536,45.651464,25.615426,100,494
1609475596,45.651464,25.615426,100,494
1609475656,45.651464,25.615426,100,495
1609475716,45.651464,25.615426,100,497
1609475776,45.651464,25.615426,100,497
1609475836,45.651464,25.615426,100,492
1609475896,45.651464,25.615426,100,493
1609475956,45.651464,25.615426,100,496
1609476016,45.651464,25.615426,100,497
1609476076,45.651464,25.615426,100,497
1609476136,45.651464,25.615426,100,494
1609476196,45.651464,25.615426,100,494
1609476256,45.651464,25.615426,100,492
1609476316,45.651464,25.615426,100,494
1609476376,45.651464,25.615426,100,491
1609476436,45.651464,25.615426,100,491
1609476496,45.651464,25.615426,100,492
1609476556,45.651464,25.615426,100,490
1609476616,45.651464,25.615426,100,491
1609476676,45.651464,25.615426,100,494
1609476736,45.651464,25.615426,100,493
1609476796,45.651464,25.615426,100,491
1609476856,45.651464,25.615426,100,493
1609476916,45.651464,25.615426,100,494
1609476976,45.651464,25.615426,100,491
1609477036,45.651464,25.615426,100,489
1609477096,45.651464,25.615426,100,490
1609477156,45.651464,25.615426,100,493
1609477216,45.651464,25.615426,100,491
1609477276,45.651464,25.615426,100,491
1609477336,45.651464,25.615426,100,490
1609477396,45.651464,25.615426,100,491
1609477456,45.651464,25.615426,100,496
1609477516,45.651464,25.615426,100,496
1609477576,45.651464,25.615426,100,493
1609477636,45.651464,25.615426,100,490
1609477696,45.651464,25.615426,100,489
1609477756,45.651464,25.615426,100,488
1609477816,45.651464,25.615426,100,486
1609477876,45.651464,25.615426,100,485
1609477936,45.651464,25.615426,100,487
1609477996,45.651464,25.615426,100,491
1609478056,45.651464,25.615426,100,496
1609478116,45.651464,25.615426,100,496
1609478176,45.651464,25.615426,100,496
1609478236,45.651464,25.615426,100,492
1609478296,45.651464,25.615426,100,494
1609478356,45.651464,25.615426,100,490
1609478416,45.651464,25.615426,100,488
1609478476,45.651464,25.615426,100,491
1609478536,45.651464,25.615426,100,488
1609478596,45.651464,25.615426,100,488
1609478656,45.651464,25.615426,100,491
1609478716,45.651464,25.615426,100,491
1609478776,45.651464,25.615426,100,492
1609478836,45.651464,25.615426,100,487
1609478896,45.651464,25.615426,100,488
1609478956,45.651464,25.615426,100,491
1609479016,45.651464,25.615426,100,491
1609479076,45.651464,25.615426,100,492
1609479136,45.651464,25.615426,100,494
1609479196,45.651464,25.615426,100,496
1609479256,45.651464,25.615426,100,500
1609479316,45.651464,25.615426,100,499
1609479376,45.651464,25.615426,100,502
1609479436,45.651464,25.615426,100,500
1609479496,45.651464,25.615426,100,497
1609479556,45.651464,25.615426,100,497
1609479616,45.651464,25.615426,100,496
1609479676,45.651464,25.615426,100,498
1609479736,45.651464,25.615426,100,499
1609479796,45.651464,25.615426,100,498
1609479856,45.651464,25.615426,100,495
1609479916,45.651464,25.615426,100,496
1609479976,45.651464,25.615426,100,499
1609480036,45.651464,25.615426,100,497
1609480096,45.651464,25.615426,100,490
1609480156,45.651464,25.615426,100,498
1609480216,45.651464,25.615426,100,500
1609480276,45.651464,25.615426,100,503
1609480336,45.651464,25.615426,100,502
1609480396,45.651464,25.615426,100,501
1609480456,45.651464,25.615426,100,497
1609480516,45.651464,25.615426,100,492
1609480576,45.651464,25.615426,100,498
1609480636,45.651464,25.615426,100,499
1609480696,45.651464,25.615426,100,501
1609480756,45.651464,25.615426,100,497
1609480816,45.651464,25.615426,100,496
1609480876,45.651464,25.615426,100,495
1609480936,45.651464,25.615426,100,498
1609480996,45.651464,25.615426,100,504
1609481056,45.651464,25.615426,100,501
1609481116,45.651464,25.615426,100,501
1609481176,45.651464,25.615426,100,502
1609481236,45.651464,25.615426,100,501
1609481296,45.651464,25.615426,100,500
1609481356,45.651464,25.615426,100,500
1609481416,45.651464,25.615426,100,500
1609481476,45.651464,25.615426,100,498
1609481536,45.651464,25.615426,100,498
1609481596,45.651464,25.615426,100,497
1609481656,45.651464,25.615426,100,496
1609481716,45.651464,25.615426,100,496
1609481776,45.651464,25.615426,100,496
1609481836,45.651464,25.615426,100,496
1609481896,45.651464,25.615426,100,502
1609481956,45.651464,25.615426,100,507
1609482016,45.651464,25.615426,100,507
1609482076,45.651464,25.615426,100,510
1609482136,45.651464,25.615426,100,505
1609482196,45.651464,25.615426,100,506
1609482256,45.651464,25.615426,100,505
1609482316,45.651464,25.615426,100,503
1609482376,45.651464,25.615426,100,502
1609482436,45.651464,25.615426,100,501
1609482496,45.651464,25.615426,100,501
1609482556,45.651464,25.615426,100,502
1609482616,45.651464,25.615426,100,501
1609482676,45.651464,25.615426,100,498
1609482736,45.651464,25.615426,100,505
1609482796,45.651464,25.615426,100,505
1609482856,45.651464,25.615426,100,503
1609482916,45.651464,25.615426,100,505
1609482976,45.651464,25.615426,100,503
1609483036,45.651464,25.615426,100,505
1609483096,45.651464,25.615426,100,508
1609483156,45.651464,25.615426,100,508
1609483216,45.651464,25.615426,100,503
1609483276,45.651464,25.615426,100,504
1609483336,45.651464,25.615426,100,497
1609483396,45.651464,25.615426,100,500
1609483456,45.651464,25.615426,100,503
1609483516,45.651464,25.615426,100,506
1609483576,45.651464,25.615426,100,507
1609483636,45.651464,25.615426,100,506
1609483696,45.651464,25.615426,100,506
1609483756,45.651464,25.615426,100,499
1609483816,45.651464,25.615426,100,497
1609483876,45.651464,25.615426,100,499
1609483936,45.651464,25.615426,100,501
1609483996,45.651464,25.615426,100,504
1609484056,45.651464,25.615426,100,501
1609484116,45.651464,25.615426,100,501
1609484176,45.651464,25.615426,100,503
1609484236,45.651464,25.615426,100,505
1609484296,45.651464,25.615426,100,500
1609484356,45.651464,25.615426,100,502
1609484416,45.651464,25.615426,100,507
1609484476,45.651464,25.615426,100,501
1609484536,45.651464,25.615426,100,505
1609484596,45.651464,25.615426,100,505
1609484656,45.651464,25.615426,100,507
1609484716,45.651464,25.615426,100,507
1609484776,45.651464,25.615426,100,505
1609484836,45.651464,25.615426,100,505
1609484896,45.651464,25.615426,100,500
1609484956,45.651464,25.615426,100,504
1609485016,45.651464,25.615426,100,502
1609485076,45.651464,25.615426,100,501
1609485136,45.651464,25.615426,100,500
1609485196,45.651464,25.615426,100,499
1609485256,45.651464,25.615426,100,500
1609485316,45.651464,25.615426,100,501
1609485376,45.651464,25.615426,100,501
1609485436,45.651464,25.615426,100,499
1609485496,45.651464,25.615426,100,499
1609485556,45.651464,25.615426,100,500
1609485616,45.651464,25.615426,100,500
1609485676,45.651464,25.615426,100,495
1609485736,45.651464,25.615426,100,498
1609485796,45.651464,25.615426,100,501
1609485856,45.651464,25.615426,100,505
1609485916,45.651464,25.615426,100,506
1609485976,45.651464,25.615426,100,503
1609486036,45.651464,25.615426,100,501
1609486096,45.651464,25.615426,100,501
1609486156,45.651464,25.615426,100,502
1609486216,45.651464,25.615426,100,501
1609486276,45.651464,25.615426,100,500
1609486336,45.651464,25.615426,100,499
1609486396,45.651464,25.615426,100,496
1609486456,45.651464,25.615426,100,493
1609486516,45.651464,25.615426,100,499
1609486576,45.651464,25.615426,100,500
1609486636,45.651464,25.615426,100,500
1609486696,45.651464,25.615426,100,494
1609486756,45.651464,25.615426,100,490
1609486816,45.651464,25.615426,100,491
1609486876,45.651464,25.615426,100,492
1609486936,45.651464,25.615426,100,493
1609486996,45.651464,25.615426,100,492
1609487056,45.651464,25.615426,100,489
1609487116,45.651464,25.615426,100,488
1609487176,45.651464,25.615426,100,488
1609487236,45.651464,25.615426,100,485
1609487296,45.651464,25.615426,100,485
1609487356,45.651464,25.615426,100,483
1609487416,45.651464,25.615426,100,484
1609487476,45.651464,25.615426,100,481
1609487536,45.651464,25.615426,100,480
1609487596,45.651464,25.615426,100,480
1609487656,45.651464,25.615426,100,480
1609487716,45.651464,25.615426,100,478
1609487776,45.651464,25.615426,100,479
1609487836,45.651464,25.615426,100,479
1609487896,45.651464,25.615426,100,478
1609487956,45.651464,25.615426,100,480
1609488016,45.651464,25.615426,100,479
1609488076,45.651464,25.615426,100,480
1609488136,45.651464,25.615426,100,476
1609488196,45.651464,25.615426,100,476
1609488256,45.651464,25.615426,100,473
1609488316,45.651464,25.615426,100,476
1609488376,45.651464,25.615426,100,476
1609488436,45.651464,25.615426,100,474
1609488496,45.651464,25.615426,100,473
1609488556,45.651464,25.615426,100,475
1609488616,45.651464,25.615426,100,480
1609488676,45.651464,25.615426,100,481
1609488736,45.651464,25.615426,100,478
1609488796,45.651464,25.615426,100,477
1609488856,45.651464,25.615426,100,473
1609488916,45.651464,25.615426,100,474
1609488976,45.651464,25.615426,100,478
1609489036,45.651464,25.615426,100,477
1609489096,45.651464,25.615426,100,476
1609489156,45.651464,25.615426,100,473
1609489216,45.651464,25.615426,100,477
1609489276,45.651464,25.615426,100,477
1609489336,45.651464,25.615426,100,481
1609489396,45.651464,25.615426,100,483
1609489456,45.651464,25.615426,100,488
1609489516,45.651464,25.615426,100,487
1609489576,45.651464,25.615426,100,487
1609489636,45.651464,25.615426,100,487
1609489696,45.651464,25.615426,100,490
1609489756,45.651464,25.615426,100,490
1609489816,45.651464,25.615426,100,488
1609489876,45.651464,25.615426,100,487
1609489936,45.651464,25.615426,100,486
1609489996,45.651464,25.615426,100,487
1609490056,45.651464,25.615426,100,483
1609490116,45.651464,25.615426,100,484
1609490176,45.651464,25.615426,100,483
1609490236,45.651464,25.615426,100,487
1609490296,45.651464,25.615426,100,488
1609490356,45.651464,25.615426,100,490
1609490416,45.651464,25.615426,100,484
1609490476,45.651464,25.615426,100,480
1609490536,45.651464,25.615426,100,484
1609490596,45.651464,25.615426,100,482
1609490656,45.651464,25.615426,100,484
1609490716,45.651464,25.615426,100,486
1609490776,45.651464,25.615426,100,486
1609490836,45.651464,25.615426,100,482
1609490896,45.651464,25.615426,100,480
1609490956,45.651464,25.615426,100,480
1609491016,45.651464,25.615426,100,485
1609491076,45.651464,25.615426,100,486
1609491136,45.651464,25.615426,100,485
1609491196,45.651464,25.615426,100,487
1609491256,45.651464,25.615426,100,491
1609491316,45.651464,25.615426,100,490
1609491376,45.651464,25.615426,100,489
1609491436,45.651464,25.615426,100,489
1609491496,45.651464,25.615426,100,488
1609491556,45.651464,25.615426,100,485
1609491616,45.651464,25.615426,100,481
1609491676,45.651464,25.615426,100,486
1609491736,45.651464,25.615426,100,490
1609491796,45.651464,25.615426,100,490
1609491856,45.651464,25.615426,100,489
1609491916,45.651464,25.615426,100,488
1609491976,45.651464,25.615426,100,492
1609492036,45.651464,25.615426,100,491
1609492096,45.651464,25.615426,100,492
1609492156,45.651464,25.615426,100,488
1609492216,45.651464,25.615426,100,492
1609492276,45.651464,25.615426,100,490
1609492336,45.651464,25.615426,100,483
1609492396,45.651464,25.615426,100,484
1609492456,45.651464,25.615426,100,487
1609492516,45.651464,25.615426,100,490
1609492576,45.651464,25.615426,100,491
1609492636,45.651464,25.615426,100,489
1609492696,45.651464,25.615426,100,490
1609492756,45.651464,25.615426,100,489
1609492816,45.651464,25.615426,100,485
1609492876,45.651464,25.615426,100,482
1609492936,45.651464,25.615426,100,483
1609492996,45.651464,25.615426,100,484
1609493056,45.651464,25.615426,100,484
1609493116,45.651464,25.615426,100,483
1609493176,45.651464,25.615426,100,487
1609493236,45.651464,25.615426,100,490
1609493296,45.651464,25.615426,100,489
1609493356,45.651464,25.615426,100,486
1609493416,45.651464,25.615426,100,482
1609493476,45.651464,25.615426,100,483
1609493536,45.651464,25.615426,100,487
1609493596,45.651464,25.615426,100,485
1609493656,45.651464,25.615426,100,487
1609493716,45.651464,25.615426,100,486
1609493776,45.651464,25.615426,100,488
1609493836,45.651464,25.615426,100,486
1609493896,45.651464,25.615426,100,482
1609493956,45.651464,25.615426,100,482
1609494016,45.651464,25.615426,100,486
1609494076,45.651464,25.615426,100,488
1609494136,45.651464,25.615426,100,491
1609494196,45.651464,25.615426,100,495
1609494256,45.651464,25.615426,100,496
1609494316,45.651464,25.615426,100,497
1609494376,45.651464,25.615426,100,493
1609494436,45.651464,25.615426,100,492
1609494496,45.651464,25.615426,100,490
1609494556,45.651464,25.615426,100,492
1609494616,45.651464,25.615426,100,487
1609494676,45.651464,25.615426,100,487
1609494736,45.651464,25.615426,100,487
1609494796,45.651464,25.615426,100,487
1609494856,45.651464,25.615426,100,487
1609494916,45.651464,25.615426,100,488
1609494976,45.651464,25.615426,100,488
1609495036,45.651464,25.615426,100,486
1609495096,45.651464,25.615426,100,488
1609495156,45.651464,25.615426,100,486
1609495216,45.651464,25.615426,100,487
1609495276,45.651464,25.615426,100,488
1609495336,45.651464,25.615426,100,485
1609495396,45.651464,25.615426,100,488
1609495456,45.651464,25.615426,100,490
1609495516,45.651464,25.615426,100,495
1609495576,45.651464,25.615426,100,494
1609495636,45.651464,25.615426,100,489
1609495696,45.651464,25.615426,100,488
1609495756,45.651464,25.615426,100,489
1609495816,45.651464,25.615426,100,488
1609495876,45.651464,25.615426,100,488
1609495936,45.651464,25.615426,100,488
1609495996,45.651464,25.615426,100,484
1609496056,45.651464,25.615426,100,486
