time,latitude,longitude,altitude,co2
1625200277,45.651464,25.615426,100,662
1625200337,45.651464,25.615426,100,657
1625200397,45.651464,25.615426,100,656
1625200457,45.651464,25.615426,100,654
1625200517,45.651464,25.615426,100,649
1625200577,45.651464,25.615426,100,650
1625200637,45.651464,25.615426,100,648
1625200697,45.651464,25.615426,100,646
1625200757,45.651464,25.615426,100,643
1625200817,45.651464,25.615426,100,642
1625200877,45.651464,25.615426,100,642
1625200937,45.651464,25.615426,100,641
1625200997,45.651464,25.615426,100,644
1625201057,45.651464,25.615426,100,643
1625201117,45.651464,25.615426,100,639
1625201178,45.651464,25.615426,100,639
1625201238,45.651464,25.615426,100,635
1625201297,45.651464,25.615426,100,635
1625201358,45.651464,25.615426,100,636
1625201417,45.651464,25.615426,100,637
1625201477,45.651464,25.615426,100,634
1625201537,45.651464,25.615426,100,631
1625201598,45.651464,25.615426,100,636
1625201658,45.651464,25.615426,100,635
1625201717,45.651464,25.615426,100,633
1625201778,45.651464,25.615426,100,629
1625201838,45.651464,25.615426,100,627
1625201897,45.651464,25.615426,100,629
1625201957,45.651464,25.615426,100,629
1625202017,45.651464,25.615426,100,628
1625202077,45.651464,25.615426,100,628
1625202137,45.651464,25.615426,100,623
1625202197,45.651464,25.615426,100,622
1625202257,45.651464,25.615426,100,622
1625202317,45.651464,25.615426,100,624
1625202377,45.651464,25.615426,100,627
1625202437,45.651464,25.615426,100,629
1625202498,45.651464,25.615426,100,631
1625202558,45.651464,25.615426,100,626
1625202617,45.651464,25.615426,100,622
1625202677,45.651464,25.615426,100,619
1625202737,45.651464,25.615426,100,614
1625202798,45.651464,25.615426,100,611
1625202858,45.651464,25.615426,100,617
1625202917,45.651464,25.615426,100,618
1625202977,45.651464,25.615426,100,621
1625203037,45.651464,25.615426,100,621
1625203097,45.651464,25.615426,100,623
1625203157,45.651464,25.615426,100,624
1625203218,45.651464,25.615426,100,622
1625203278,45.651464,25.615426,100,621
1625203337,45.651464,25.615426,100,622
1625203398,45.651464,25.615426,100,618
1625203457,45.651464,25.615426,100,619
1625203518,45.651464,25.615426,100,618
1625203578,45.651464,25.615426,100,621
1625203638,45.651464,25.615426,100,622
1625203698,45.651464,25.615426,100,619
1625203758,45.651464,25.615426,100,617
1625203817,45.651464,25.615426,100,616
1625203878,45.651464,25.615426,100,613
1625203938,45.651464,25.615426,100,606
1625203997,45.651464,25.615426,100,608
1625204057,45.651464,25.615426,100,612
1625204117,45.651464,25.615426,100,613
1625204177,45.651464,25.615426,100,610
1625204237,45.651464,25.615426,100,608
1625204297,45.651464,25.615426,100,612
1625204357,45.651464,25.615426,100,611
