time,latitude,longitude,altitude,pm10
1638574447,45.651464,25.615426,538,9
1638574507,45.651464,25.615426,538,10
1638574567,45.651464,25.615426,538,11
1638574627,45.651464,25.615426,538,12
1638574687,45.651464,25.615426,538,14
1638574747,45.651464,25.615426,538,15
1638574807,45.651464,25.615426,538,17
1638574867,45.651464,25.615426,538,17
1638574927,45.651464,25.615426,538,18
1638574987,45.651464,25.615426,538,17
1638575047,45.651464,25.615426,538,16
1638575107,45.651464,25.615426,538,15
1638575167,45.651464,25.615426,538,15
1638575227,45.651464,25.615426,538,15
1638575287,45.651464,25.615426,538,14
1638575347,45.651464,25.615426,538,14
1638575407,45.651464,25.615426,538,15
1638575467,45.651464,25.615426,538,15
1638575527,45.651464,25.615426,538,14
1638575587,45.651464,25.615426,538,14
1638575647,45.651464,25.615426,538,14
1638575707,45.651464,25.615426,538,14
1638575767,45.651464,25.615426,538,13
1638575827,45.651464,25.615426,538,13
1638575887,45.651464,25.615426,538,13
1638575947,45.651464,25.615426,538,14
1638576007,45.651464,25.615426,538,14
1638576067,45.651464,25.615426,538,14
1638576127,45.651464,25.615426,538,13
1638576187,45.651464,25.615426,538,14
1638576247,45.651464,25.615426,538,14
1638576307,45.651464,25.615426,538,13
1638576367,45.651464,25.615426,538,13
1638576427,45.651464,25.615426,538,13
1638576487,45.651464,25.615426,538,13
1638576547,45.651464,25.615426,538,14
1638576607,45.651464,25.615426,538,14
1638576667,45.651464,25.615426,538,13
1638576727,45.651464,25.615426,538,13
1638576787,45.651464,25.615426,538,13
1638576847,45.651464,25.615426,538,13
1638576907,45.651464,25.615426,538,14
1638576967,45.651464,25.615426,538,13
1638577027,45.651464,25.615426,538,13
1638577087,45.651464,25.615426,538,13
1638577147,45.651464,25.615426,538,14
1638577207,45.651464,25.615426,538,14
1638577267,45.651464,25.615426,538,13
1638577327,45.651464,25.615426,538,14
1638577387,45.651464,25.615426,538,14
1638577447,45.651464,25.615426,538,13
1638577507,45.651464,25.615426,538,14
1638577567,45.651464,25.615426,538,14
1638577627,45.651464,25.615426,538,14
1638577687,45.651464,25.615426,538,14
1638577747,45.651464,25.615426,538,14
1638577807,45.651464,25.615426,538,14
1638577867,45.651464,25.615426,538,14
1638577927,45.651464,25.615426,538,13
1638577987,45.651464,25.615426,538,13
1638578047,45.651464,25.615426,538,14
1638578107,45.651464,25.615426,538,14
1638578167,45.651464,25.615426,538,14
1638578227,45.651464,25.615426,538,13
1638578287,45.651464,25.615426,538,13
1638578347,45.651464,25.615426,538,13
1638578407,45.651464,25.615426,538,13
1638578467,45.651464,25.615426,538,13
1638578527,45.651464,25.615426,538,13
1638578587,45.651464,25.615426,538,13
1638578647,45.651464,25.615426,538,13
1638578707,45.651464,25.615426,538,13
1638578767,45.651464,25.615426,538,12
1638578827,45.651464,25.615426,538,12
1638578887,45.651464,25.615426,538,11
1638578947,45.651464,25.615426,538,11
1638579007,45.651464,25.615426,538,11
1638579067,45.651464,25.615426,538,11
1638579127,45.651464,25.615426,538,11
1638579187,45.651464,25.615426,538,11
1638579247,45.651464,25.615426,538,11
1638579307,45.651464,25.615426,538,11
1638579367,45.651464,25.615426,538,11
1638579427,45.651464,25.615426,538,11
1638579487,45.651464,25.615426,538,11
1638579547,45.651464,25.615426,538,11
1638579607,45.651464,25.615426,538,11
1638579667,45.651464,25.615426,538,12
1638579727,45.651464,25.615426,538,12
1638579787,45.651464,25.615426,538,11
1638579847,45.651464,25.615426,538,11
1638579907,45.651464,25.615426,538,11
1638579967,45.651464,25.615426,538,12
1638580027,45.651464,25.615426,538,12
1638580087,45.651464,25.615426,538,12
1638580147,45.651464,25.615426,538,12
1638580207,45.651464,25.615426,538,12
1638580267,45.651464,25.615426,538,13
1638580327,45.651464,25.615426,538,12
1638580387,45.651464,25.615426,538,12
1638580447,45.651464,25.615426,538,12
1638580507,45.651464,25.615426,538,12
1638580567,45.651464,25.615426,538,12
1638580627,45.651464,25.615426,538,13
1638580687,45.651464,25.615426,538,13
1638580747,45.651464,25.615426,538,13
1638580807,45.651464,25.615426,538,12
1638580867,45.651464,25.615426,538,13
1638580927,45.651464,25.615426,538,12
1638580987,45.651464,25.615426,538,12
1638581047,45.651464,25.615426,538,13
1638581107,45.651464,25.615426,538,12
1638581167,45.651464,25.615426,538,12
1638581227,45.651464,25.615426,538,12
1638581287,45.651464,25.615426,538,12
1638581347,45.651464,25.615426,538,12
1638581407,45.651464,25.615426,538,12
1638581467,45.651464,25.615426,538,13
1638581527,45.651464,25.615426,538,12
1638581587,45.651464,25.615426,538,12
1638581647,45.651464,25.615426,538,12
1638581707,45.651464,25.615426,538,12
1638581767,45.651464,25.615426,538,11
1638581827,45.651464,25.615426,538,11
1638581887,45.651464,25.615426,538,11
1638581947,45.651464,25.615426,538,12
1638582007,45.651464,25.615426,538,12
1638582067,45.651464,25.615426,538,12
1638582127,45.651464,25.615426,538,12
1638582187,45.651464,25.615426,538,12
1638582247,45.651464,25.615426,538,12
1638582307,45.651464,25.615426,538,12
1638582367,45.651464,25.615426,538,12
1638582427,45.651464,25.615426,538,13
1638582487,45.651464,25.615426,538,13
1638582547,45.651464,25.615426,538,13
1638582607,45.651464,25.615426,538,13
1638582667,45.651464,25.615426,538,12
1638582727,45.651464,25.615426,538,12
1638582787,45.651464,25.615426,538,12
1638582847,45.651464,25.615426,538,12
1638582907,45.651464,25.615426,538,13
1638582967,45.651464,25.615426,538,13
1638583027,45.651464,25.615426,538,13
1638583087,45.651464,25.615426,538,13
1638583148,45.651464,25.615426,538,13
1638583207,45.651464,25.615426,538,13
1638583267,45.651464,25.615426,538,13
1638583327,45.651464,25.615426,538,13
1638583387,45.651464,25.615426,538,13
1638583447,45.651464,25.615426,538,13
1638583507,45.651464,25.615426,538,13
1638583567,45.651464,25.615426,538,13
1638583627,45.651464,25.615426,538,13
1638583687,45.651464,25.615426,538,13
1638583747,45.651464,25.615426,538,13
1638583807,45.651464,25.615426,538,13
1638583867,45.651464,25.615426,538,13
1638583927,45.651464,25.615426,538,14
1638583987,45.651464,25.615426,538,14
1638584047,45.651464,25.615426,538,14
1638584107,45.651464,25.615426,538,14
1638584167,45.651464,25.615426,538,13
1638584227,45.651464,25.615426,538,13
1638584287,45.651464,25.615426,538,13
1638584347,45.651464,25.615426,538,13
1638584407,45.651464,25.615426,538,13
1638584467,45.651464,25.615426,538,13
1638584527,45.651464,25.615426,538,14
1638584587,45.651464,25.615426,538,14
1638584647,45.651464,25.615426,538,14
1638584707,45.651464,25.615426,538,13
1638584767,45.651464,25.615426,538,14
1638584827,45.651464,25.615426,538,14
1638584887,45.651464,25.615426,538,14
1638584947,45.651464,25.615426,538,14
1638585007,45.651464,25.615426,538,14
1638585067,45.651464,25.615426,538,14
1638585127,45.651464,25.615426,538,13
1638585187,45.651464,25.615426,538,14
1638585247,45.651464,25.615426,538,14
1638585307,45.651464,25.615426,538,14
1638585367,45.651464,25.615426,538,13
1638585427,45.651464,25.615426,538,13
1638585487,45.651464,25.615426,538,13
1638585547,45.651464,25.615426,538,13
1638585607,45.651464,25.615426,538,13
1638585667,45.651464,25.615426,538,13
1638585727,45.651464,25.615426,538,14
1638585787,45.651464,25.615426,538,13
1638585847,45.651464,25.615426,538,13
1638585907,45.651464,25.615426,538,14
1638585967,45.651464,25.615426,538,14
1638586027,45.651464,25.615426,538,14
1638586087,45.651464,25.615426,538,14
1638586147,45.651464,25.615426,538,14
1638586207,45.651464,25.615426,538,14
1638586267,45.651464,25.615426,538,14
1638586327,45.651464,25.615426,538,14
1638586387,45.651464,25.615426,538,14
1638586447,45.651464,25.615426,538,14
1638586507,45.651464,25.615426,538,14
1638586567,45.651464,25.615426,538,14
1638586627,45.651464,25.615426,538,14
1638586687,45.651464,25.615426,538,14
1638586747,45.651464,25.615426,538,14
1638586807,45.651464,25.615426,538,14
1638586867,45.651464,25.615426,538,14
1638586927,45.651464,25.615426,538,14
1638586987,45.651464,25.615426,538,14
1638587047,45.651464,25.615426,538,14
1638587107,45.651464,25.615426,538,14
1638587167,45.651464,25.615426,538,14
1638587227,45.651464,25.615426,538,14
1638587287,45.651464,25.615426,538,14
1638587347,45.651464,25.615426,538,14
1638587407,45.651464,25.615426,538,14
1638587467,45.651464,25.615426,538,14
1638587527,45.651464,25.615426,538,14
1638587587,45.651464,25.615426,538,14
1638587647,45.651464,25.615426,538,14
1638587707,45.651464,25.615426,538,14
1638587767,45.651464,25.615426,538,15
1638587827,45.651464,25.615426,538,15
1638587887,45.651464,25.615426,538,15
1638587947,45.651464,25.615426,538,15
1638588007,45.651464,25.615426,538,15
1638588067,45.651464,25.615426,538,16
1638588127,45.651464,25.615426,538,15
1638588187,45.651464,25.615426,538,15
1638588247,45.651464,25.615426,538,15
1638588307,45.651464,25.615426,538,15
1638588367,45.651464,25.615426,538,15
1638588427,45.651464,25.615426,538,17
1638588487,45.651464,25.615426,538,17
1638588547,45.651464,25.615426,538,17
1638588607,45.651464,25.615426,538,17
1638588667,45.651464,25.615426,538,17
1638588727,45.651464,25.615426,538,17
1638588801,45.651464,25.615426,538,17
1638588847,45.651464,25.615426,538,17
1638588907,45.651464,25.615426,538,17
1638588967,45.651464,25.615426,538,17
1638589027,45.651464,25.615426,538,17
1638589087,45.651464,25.615426,538,17
1638589147,45.651464,25.615426,538,17
1638589207,45.651464,25.615426,538,15
1638589267,45.651464,25.615426,538,16
1638589327,45.651464,25.615426,538,17
1638589387,45.651464,25.615426,538,17
1638589447,45.651464,25.615426,538,17
1638589507,45.651464,25.615426,538,17
1638589567,45.651464,25.615426,538,17
1638589627,45.651464,25.615426,538,17
1638589687,45.651464,25.615426,538,17
1638589747,45.651464,25.615426,538,17
1638589807,45.651464,25.615426,538,17
1638589867,45.651464,25.615426,538,16
1638589927,45.651464,25.615426,538,17
1638589987,45.651464,25.615426,538,16
1638590047,45.651464,25.615426,538,15
1638590107,45.651464,25.615426,538,16
1638590167,45.651464,25.615426,538,15
1638590228,45.651464,25.615426,538,15
1638590287,45.651464,25.615426,538,17
1638590347,45.651464,25.615426,538,17
1638590407,45.651464,25.615426,538,15
1638590468,45.651464,25.615426,538,14
1638590527,45.651464,25.615426,538,15
1638590587,45.651464,25.615426,538,15
1638590647,45.651464,25.615426,538,14
1638590707,45.651464,25.615426,538,14
1638590767,45.651464,25.615426,538,14
1638590827,45.651464,25.615426,538,15
1638590887,45.651464,25.615426,538,16
1638590947,45.651464,25.615426,538,17
1638591007,45.651464,25.615426,538,18
1638591068,45.651464,25.615426,538,18
1638591127,45.651464,25.615426,538,17
1638591187,45.651464,25.615426,538,17
1638591248,45.651464,25.615426,538,17
1638591307,45.651464,25.615426,538,17
1638591367,45.651464,25.615426,538,17
1638591427,45.651464,25.615426,538,17
1638591487,45.651464,25.615426,538,17
1638591547,45.651464,25.615426,538,17
1638591607,45.651464,25.615426,538,17
1638591667,45.651464,25.615426,538,17
1638591727,45.651464,25.615426,538,17
1638591787,45.651464,25.615426,538,17
1638591847,45.651464,25.615426,538,18
1638591907,45.651464,25.615426,538,18
1638591967,45.651464,25.615426,538,18
1638592027,45.651464,25.615426,538,18
1638592087,45.651464,25.615426,538,17
1638592147,45.651464,25.615426,538,18
1638592207,45.651464,25.615426,538,17
1638592267,45.651464,25.615426,538,18
1638592327,45.651464,25.615426,538,18
1638592387,45.651464,25.615426,538,18
1638592447,45.651464,25.615426,538,18
1638592507,45.651464,25.615426,538,19
1638592567,45.651464,25.615426,538,18
1638592627,45.651464,25.615426,538,18
1638592687,45.651464,25.615426,538,18
1638592747,45.651464,25.615426,538,19
1638592807,45.651464,25.615426,538,18
1638592867,45.651464,25.615426,538,17
1638592927,45.651464,25.615426,538,17
1638592987,45.651464,25.615426,538,18
1638593047,45.651464,25.615426,538,19
1638593107,45.651464,25.615426,538,19
1638593168,45.651464,25.615426,538,20
1638593227,45.651464,25.615426,538,19
1638593287,45.651464,25.615426,538,18
1638593347,45.651464,25.615426,538,18
1638593407,45.651464,25.615426,538,19
1638593467,45.651464,25.615426,538,19
1638593527,45.651464,25.615426,538,18
1638593587,45.651464,25.615426,538,19
1638593647,45.651464,25.615426,538,19
1638593707,45.651464,25.615426,538,21
1638593767,45.651464,25.615426,538,21
1638593827,45.651464,25.615426,538,20
1638593887,45.651464,25.615426,538,21
1638593947,45.651464,25.615426,538,21
1638594007,45.651464,25.615426,538,21
1638594067,45.651464,25.615426,538,21
1638594127,45.651464,25.615426,538,22
1638594187,45.651464,25.615426,538,21
1638594247,45.651464,25.615426,538,22
1638594307,45.651464,25.615426,538,22
1638594367,45.651464,25.615426,538,22
1638594427,45.651464,25.615426,538,21
1638594487,45.651464,25.615426,538,21
1638594547,45.651464,25.615426,538,20
1638594607,45.651464,25.615426,538,21
1638594667,45.651464,25.615426,538,21
1638594727,45.651464,25.615426,538,22
1638594787,45.651464,25.615426,538,21
1638594847,45.651464,25.615426,538,21
1638594907,45.651464,25.615426,538,21
1638594967,45.651464,25.615426,538,20
1638595027,45.651464,25.615426,538,21
1638595087,45.651464,25.615426,538,21
1638595147,45.651464,25.615426,538,22
1638595207,45.651464,25.615426,538,22
1638595267,45.651464,25.615426,538,23
1638595327,45.651464,25.615426,538,23
1638595387,45.651464,25.615426,538,23
1638595447,45.651464,25.615426,538,23
1638595507,45.651464,25.615426,538,23
1638595567,45.651464,25.615426,538,24
1638595627,45.651464,25.615426,538,26
1638595687,45.651464,25.615426,538,26
1638595747,45.651464,25.615426,538,27
1638595807,45.651464,25.615426,538,27
1638595867,45.651464,25.615426,538,26
1638595927,45.651464,25.615426,538,26
1638595987,45.651464,25.615426,538,23
1638596047,45.651464,25.615426,538,23
1638596107,45.651464,25.615426,538,23
1638596167,45.651464,25.615426,538,22
1638596227,45.651464,25.615426,538,22
1638596287,45.651464,25.615426,538,21
1638596347,45.651464,25.615426,538,23
1638596407,45.651464,25.615426,538,24
1638596467,45.651464,25.615426,538,24
1638596527,45.651464,25.615426,538,24
1638596587,45.651464,25.615426,538,24
1638596647,45.651464,25.615426,538,26
1638596707,45.651464,25.615426,538,25
1638596767,45.651464,25.615426,538,23
1638596827,45.651464,25.615426,538,22
1638596887,45.651464,25.615426,538,23
1638596946,45.651464,25.615426,538,44
1638597007,45.651464,25.615426,538,48
1638597066,45.651464,25.615426,538,37
1638597127,45.651464,25.615426,538,35
1638597186,45.651464,25.615426,538,31
1638597246,45.651464,25.615426,538,29
1638597306,45.651464,25.615426,538,28
1638597366,45.651464,25.615426,538,31
1638597426,45.651464,25.615426,538,36
1638597486,45.651464,25.615426,538,29
1638597546,45.651464,25.615426,538,28
1638597606,45.651464,25.615426,538,28
1638597666,45.651464,25.615426,538,29
1638597726,45.651464,25.615426,538,28
1638597786,45.651464,25.615426,538,28
1638597846,45.651464,25.615426,538,28
1638597907,45.651464,25.615426,538,27
1638597966,45.651464,25.615426,538,26
1638598026,45.651464,25.615426,538,26
1638598086,45.651464,25.615426,538,28
1638598146,45.651464,25.615426,538,28
1638598206,45.651464,25.615426,538,27
1638598266,45.651464,25.615426,538,28
1638598327,45.651464,25.615426,538,28
1638598386,45.651464,25.615426,538,27
1638598446,45.651464,25.615426,538,27
1638598506,45.651464,25.615426,538,27
1638598566,45.651464,25.615426,538,27
1638598626,45.651464,25.615426,538,27
1638598686,45.651464,25.615426,538,27
1638598747,45.651464,25.615426,538,26
1638598807,45.651464,25.615426,538,26
1638598866,45.651464,25.615426,538,26
1638598926,45.651464,25.615426,538,24
1638598987,45.651464,25.615426,538,27
1638599046,45.651464,25.615426,538,28
1638599107,45.651464,25.615426,538,28
1638599166,45.651464,25.615426,538,28
1638599227,45.651464,25.615426,538,27
1638599286,45.651464,25.615426,538,27
1638599346,45.651464,25.615426,538,26
1638599407,45.651464,25.615426,538,26
1638599466,45.651464,25.615426,538,27
1638599526,45.651464,25.615426,538,27
1638599586,45.651464,25.615426,538,26
1638599646,45.651464,25.615426,538,25
1638599706,45.651464,25.615426,538,26
1638599766,45.651464,25.615426,538,26
1638599826,45.651464,25.615426,538,28
1638599886,45.651464,25.615426,538,27
1638599946,45.651464,25.615426,538,27
1638600007,45.651464,25.615426,538,27
1638600066,45.651464,25.615426,538,28
1638600126,45.651464,25.615426,538,27
1638600186,45.651464,25.615426,538,24
1638600246,45.651464,25.615426,538,24
1638600306,45.651464,25.615426,538,23
1638600367,45.651464,25.615426,538,23
1638600426,45.651464,25.615426,538,23
1638600486,45.651464,25.615426,538,21
1638600546,45.651464,25.615426,538,19
1638600606,45.651464,25.615426,538,19
1638600667,45.651464,25.615426,538,21
1638600726,45.651464,25.615426,538,22
1638600787,45.651464,25.615426,538,23
1638600846,45.651464,25.615426,538,23
1638600906,45.651464,25.615426,538,22
1638600966,45.651464,25.615426,538,22
1638601026,45.651464,25.615426,538,23
1638601086,45.651464,25.615426,538,23
1638601146,45.651464,25.615426,538,23
1638601207,45.651464,25.615426,538,24
1638601266,45.651464,25.615426,538,24
1638601326,45.651464,25.615426,538,26
1638601386,45.651464,25.615426,538,26
1638601446,45.651464,25.615426,538,23
1638601506,45.651464,25.615426,538,23
1638601566,45.651464,25.615426,538,23
1638601626,45.651464,25.615426,538,23
1638601686,45.651464,25.615426,538,23
1638601746,45.651464,25.615426,538,22
1638601807,45.651464,25.615426,538,21
1638601866,45.651464,25.615426,538,22
1638601926,45.651464,25.615426,538,23
1638601986,45.651464,25.615426,538,23
1638602047,45.651464,25.615426,538,21
1638602106,45.651464,25.615426,538,20
1638602166,45.651464,25.615426,538,20
1638602226,45.651464,25.615426,538,20
1638602286,45.651464,25.615426,538,20
1638602346,45.651464,25.615426,538,20
1638602406,45.651464,25.615426,538,20
1638602466,45.651464,25.615426,538,20
1638602526,45.651464,25.615426,538,21
1638602586,45.651464,25.615426,538,21
1638602647,45.651464,25.615426,538,21
1638602706,45.651464,25.615426,538,20
1638602766,45.651464,25.615426,538,21
1638602826,45.651464,25.615426,538,21
1638602886,45.651464,25.615426,538,22
1638602946,45.651464,25.615426,538,22
1638603006,45.651464,25.615426,538,22
1638603066,45.651464,25.615426,538,23
1638603126,45.651464,25.615426,538,22
1638603186,45.651464,25.615426,538,24
1638603246,45.651464,25.615426,538,24
1638603306,45.651464,25.615426,538,25
1638603366,45.651464,25.615426,538,26
1638603426,45.651464,25.615426,538,27
1638603486,45.651464,25.615426,538,27
1638603546,45.651464,25.615426,538,26
1638603606,45.651464,25.615426,538,25
1638603666,45.651464,25.615426,538,23
1638603726,45.651464,25.615426,538,23
1638603786,45.651464,25.615426,538,23
1638603846,45.651464,25.615426,538,23
1638603906,45.651464,25.615426,538,23
1638603966,45.651464,25.615426,538,23
1638604026,45.651464,25.615426,538,25
1638604086,45.651464,25.615426,538,22
1638604146,45.651464,25.615426,538,21
1638604206,45.651464,25.615426,538,22
1638604266,45.651464,25.615426,538,23
1638604326,45.651464,25.615426,538,23
1638604386,45.651464,25.615426,538,23
1638604446,45.651464,25.615426,538,26
1638604506,45.651464,25.615426,538,25
1638604566,45.651464,25.615426,538,27
1638604626,45.651464,25.615426,538,26
1638604686,45.651464,25.615426,538,26
1638604746,45.651464,25.615426,538,27
1638604806,45.651464,25.615426,538,27
1638604866,45.651464,25.615426,538,28
1638604926,45.651464,25.615426,538,28
1638604986,45.651464,25.615426,538,29
1638605046,45.651464,25.615426,538,32
1638605106,45.651464,25.615426,538,32
1638605166,45.651464,25.615426,538,35
1638605226,45.651464,25.615426,538,35
1638605286,45.651464,25.615426,538,36
1638605346,45.651464,25.615426,538,38
1638605407,45.651464,25.615426,538,38
1638605466,45.651464,25.615426,538,38
1638605526,45.651464,25.615426,538,37
1638605586,45.651464,25.615426,538,36
1638605646,45.651464,25.615426,538,36
1638605706,45.651464,25.615426,538,36
1638605766,45.651464,25.615426,538,38
1638605826,45.651464,25.615426,538,37
1638605886,45.651464,25.615426,538,37
1638605946,45.651464,25.615426,538,37
1638606006,45.651464,25.615426,538,32
1638606066,45.651464,25.615426,538,31
1638606126,45.651464,25.615426,538,31
1638606186,45.651464,25.615426,538,33
1638606246,45.651464,25.615426,538,35
1638606306,45.651464,25.615426,538,35
1638606366,45.651464,25.615426,538,36
1638606426,45.651464,25.615426,538,36
1638606486,45.651464,25.615426,538,35
1638606546,45.651464,25.615426,538,33
1638606606,45.651464,25.615426,538,34
1638606666,45.651464,25.615426,538,35
1638606726,45.651464,25.615426,538,35
1638606786,45.651464,25.615426,538,35
1638606846,45.651464,25.615426,538,36
1638606907,45.651464,25.615426,538,34
1638606966,45.651464,25.615426,538,33
1638607026,45.651464,25.615426,538,31
1638607086,45.651464,25.615426,538,31
1638607146,45.651464,25.615426,538,32
1638607206,45.651464,25.615426,538,36
1638607266,45.651464,25.615426,538,37
1638607326,45.651464,25.615426,538,35
1638607386,45.651464,25.615426,538,34
1638607446,45.651464,25.615426,538,32
1638607506,45.651464,25.615426,538,32
1638607566,45.651464,25.615426,538,31
1638607626,45.651464,25.615426,538,31
1638607686,45.651464,25.615426,538,31
1638607746,45.651464,25.615426,538,29
1638607806,45.651464,25.615426,538,28
1638607866,45.651464,25.615426,538,28
1638607926,45.651464,25.615426,538,26
1638607986,45.651464,25.615426,538,26
1638608046,45.651464,25.615426,538,25
1638608106,45.651464,25.615426,538,26
1638608166,45.651464,25.615426,538,26
1638608226,45.651464,25.615426,538,27
1638608286,45.651464,25.615426,538,27
1638608346,45.651464,25.615426,538,28
1638608406,45.651464,25.615426,538,25
1638608466,45.651464,25.615426,538,25
1638608526,45.651464,25.615426,538,24
1638608586,45.651464,25.615426,538,25
1638608646,45.651464,25.615426,538,26
1638608706,45.651464,25.615426,538,25
1638608766,45.651464,25.615426,538,24
1638608826,45.651464,25.615426,538,24
1638608886,45.651464,25.615426,538,23
1638608946,45.651464,25.615426,538,24
1638609007,45.651464,25.615426,538,23
1638609066,45.651464,25.615426,538,23
1638609126,45.651464,25.615426,538,28
1638609186,45.651464,25.615426,538,32
1638609246,45.651464,25.615426,538,29
1638609306,45.651464,25.615426,538,28
1638609366,45.651464,25.615426,538,27
1638609426,45.651464,25.615426,538,25
1638609486,45.651464,25.615426,538,27
1638609546,45.651464,25.615426,538,28
1638609606,45.651464,25.615426,538,26
1638609666,45.651464,25.615426,538,26
1638609726,45.651464,25.615426,538,24
1638609786,45.651464,25.615426,538,24
1638609846,45.651464,25.615426,538,25
1638609906,45.651464,25.615426,538,23
1638609966,45.651464,25.615426,538,25
1638610026,45.651464,25.615426,538,25
1638610086,45.651464,25.615426,538,24
1638610146,45.651464,25.615426,538,25
1638610206,45.651464,25.615426,538,23
1638610266,45.651464,25.615426,538,24
1638610326,45.651464,25.615426,538,25
1638610386,45.651464,25.615426,538,22
1638610446,45.651464,25.615426,538,21
1638610506,45.651464,25.615426,538,22
1638610566,45.651464,25.615426,538,22
1638610626,45.651464,25.615426,538,22
1638610686,45.651464,25.615426,538,22
1638610746,45.651464,25.615426,538,22
1638610806,45.651464,25.615426,538,23
1638610866,45.651464,25.615426,538,27
1638610926,45.651464,25.615426,538,28
1638610986,45.651464,25.615426,538,25
1638611046,45.651464,25.615426,538,24
1638611106,45.651464,25.615426,538,24
1638611166,45.651464,25.615426,538,24
1638611226,45.651464,25.615426,538,24
1638611286,45.651464,25.615426,538,24
1638611346,45.651464,25.615426,538,28
1638611406,45.651464,25.615426,538,27
1638611466,45.651464,25.615426,538,25
1638611526,45.651464,25.615426,538,26
1638611586,45.651464,25.615426,538,27
1638611646,45.651464,25.615426,538,27
1638611706,45.651464,25.615426,538,26
1638611766,45.651464,25.615426,538,26
1638611826,45.651464,25.615426,538,25
1638611886,45.651464,25.615426,538,23
1638611946,45.651464,25.615426,538,23
1638612006,45.651464,25.615426,538,22
1638612066,45.651464,25.615426,538,23
1638612126,45.651464,25.615426,538,22
1638612186,45.651464,25.615426,538,23
1638612246,45.651464,25.615426,538,26
1638612306,45.651464,25.615426,538,23
1638612366,45.651464,25.615426,538,22
1638612426,45.651464,25.615426,538,22
1638612486,45.651464,25.615426,538,21
1638612546,45.651464,25.615426,538,21
1638612606,45.651464,25.615426,538,21
1638612666,45.651464,25.615426,538,21
1638612726,45.651464,25.615426,538,21
1638612786,45.651464,25.615426,538,22
1638612846,45.651464,25.615426,538,21
1638612906,45.651464,25.615426,538,20
1638612966,45.651464,25.615426,538,20
1638613026,45.651464,25.615426,538,19
1638613086,45.651464,25.615426,538,22
1638613146,45.651464,25.615426,538,22
1638613206,45.651464,25.615426,538,22
1638613266,45.651464,25.615426,538,22
1638613326,45.651464,25.615426,538,21
1638613386,45.651464,25.615426,538,22
1638613446,45.651464,25.615426,538,22
1638613506,45.651464,25.615426,538,22
1638613566,45.651464,25.615426,538,23
1638613626,45.651464,25.615426,538,22
1638613686,45.651464,25.615426,538,23
1638613746,45.651464,25.615426,538,22
1638613806,45.651464,25.615426,538,25
1638613866,45.651464,25.615426,538,24
1638613926,45.651464,25.615426,538,24
1638613986,45.651464,25.615426,538,25
1638614046,45.651464,25.615426,538,26
1638614106,45.651464,25.615426,538,26
1638614166,45.651464,25.615426,538,26
1638614226,45.651464,25.615426,538,25
1638614286,45.651464,25.615426,538,24
1638614346,45.651464,25.615426,538,24
1638614406,45.651464,25.615426,538,26
1638614466,45.651464,25.615426,538,25
1638614526,45.651464,25.615426,538,23
1638614586,45.651464,25.615426,538,22
1638614646,45.651464,25.615426,538,22
1638614706,45.651464,25.615426,538,22
1638614766,45.651464,25.615426,538,23
1638614826,45.651464,25.615426,538,23
1638614886,45.651464,25.615426,538,24
1638614946,45.651464,25.615426,538,25
1638615006,45.651464,25.615426,538,26
1638615066,45.651464,25.615426,538,27
1638615126,45.651464,25.615426,538,27
1638615186,45.651464,25.615426,538,27
1638615246,45.651464,25.615426,538,28
1638615306,45.651464,25.615426,538,27
1638615366,45.651464,25.615426,538,26
1638615426,45.651464,25.615426,538,26
1638615486,45.651464,25.615426,538,26
1638615546,45.651464,25.615426,538,26
1638615606,45.651464,25.615426,538,27
1638615666,45.651464,25.615426,538,26
1638615726,45.651464,25.615426,538,26
1638615786,45.651464,25.615426,538,26
1638615846,45.651464,25.615426,538,27
1638615906,45.651464,25.615426,538,26
1638615966,45.651464,25.615426,538,26
1638616026,45.651464,25.615426,538,27
1638616086,45.651464,25.615426,538,28
1638616146,45.651464,25.615426,538,26
1638616206,45.651464,25.615426,538,24
1638616266,45.651464,25.615426,538,25
1638616326,45.651464,25.615426,538,25
1638616386,45.651464,25.615426,538,26
1638616446,45.651464,25.615426,538,25
1638616506,45.651464,25.615426,538,24
1638616566,45.651464,25.615426,538,23
1638616626,45.651464,25.615426,538,24
1638616686,45.651464,25.615426,538,24
1638616746,45.651464,25.615426,538,24
1638616806,45.651464,25.615426,538,24
1638616866,45.651464,25.615426,538,23
1638616926,45.651464,25.615426,538,23
1638616986,45.651464,25.615426,538,23
1638617046,45.651464,25.615426,538,23
1638617106,45.651464,25.615426,538,23
1638617166,45.651464,25.615426,538,23
1638617226,45.651464,25.615426,538,22
1638617286,45.651464,25.615426,538,22
1638617346,45.651464,25.615426,538,21
1638617406,45.651464,25.615426,538,21
1638617466,45.651464,25.615426,538,22
1638617526,45.651464,25.615426,538,30
1638617586,45.651464,25.615426,538,28
1638617646,45.651464,25.615426,538,23
1638617706,45.651464,25.615426,538,22
1638617766,45.651464,25.615426,538,22
1638617826,45.651464,25.615426,538,22
1638617886,45.651464,25.615426,538,22
1638617946,45.651464,25.615426,538,22
1638618006,45.651464,25.615426,538,21
1638618066,45.651464,25.615426,538,23
1638618126,45.651464,25.615426,538,24
1638618186,45.651464,25.615426,538,23
1638618246,45.651464,25.615426,538,23
1638618306,45.651464,25.615426,538,23
1638618366,45.651464,25.615426,538,24
1638618426,45.651464,25.615426,538,24
1638618486,45.651464,25.615426,538,25
